han,name,hex,dec
舞,3385,821E,33310
舟,3386,821F,33311
舢,3387,8222,33314
航,3388,822A,33322
舫,3389,822B,33323
舨,3390,8228,33320
般,3391,822C,33324
舵,3392,8235,33333
舷,3393,8237,33335
舶,3394,8236,33334
船,3395,8239,33337
艇,3396,8247,33351
艘,3397,8258,33368
艙,3398,8259,33369
艦,3399,8266,33382
艮,3400,826E,33390
良,3401,826F,33391
艱,3402,8271,33393
色,3403,8272,33394
艾,3404,827E,33406
芒,3405,8292,33426
芋,3406,828B,33419
芍,3407,828D,33421
芳,3408,82B3,33459
芝,3409,829D,33437
芙,3410,8299,33433
芭,3411,82AD,33453
芽,3412,82BD,33469
芟,3413,829F,33439
芹,3414,82B9,33465
花,3415,82B1,33457
芬,3416,82AC,33452
芥,3417,82A5,33445
芻,3418,82BB,33467
苧,3419,82E7,33511
范,3420,8303,33539
茅,3421,8305,33541
苣,3422,82E3,33507
苛,3423,82DB,33499
苦,3424,82E6,33510
茄,3425,8304,33540
若,3426,82E5,33509
茂,3427,8302,33538
茉,3428,8309,33545
苒,3429,82D2,33490
苗,3430,82D7,33495
英,3431,82F1,33521
茁,3432,8301,33537
苔,3433,82D4,33492
苑,3434,82D1,33489
苞,3435,82DE,33502
苓,3436,82D3,33491
苟,3437,82DF,33503
茫,3438,832B,33579
荒,3439,8352,33618
荔,3440,8354,33620
荊,3441,834A,33610
茸,3442,8338,33592
茵,3443,8335,33589
茴,3444,8334,33588
草,3445,8349,33609
荏,3446,834F,33615
茹,3447,8339,33593
茶,3448,8336,33590
茗,3449,8317,33559
茲,3450,8332,33586
荀,3451,8340,33600
茱,3452,8331,33585
荃,3453,8343,33603
莎,3454,838E,33678
莞,3455,839E,33694
莘,3456,8398,33688
荸,3457,8378,33656
莢,3458,83A2,33698
莖,3459,8396,33686
莽,3460,83BD,33725
莫,3461,83AB,33707
莒,3462,8392,33682
莊,3463,838A,33674
莓,3464,8393,33683
莉,3465,8389,33673
莠,3466,83A0,33696
荷,3467,8377,33655
荻,3468,837B,33659
荼,3469,837C,33660
菩,3470,83E9,33769
萃,3471,8403,33795
菸,3472,83F8,33784
萍,3473,840D,33805
菠,3474,83E0,33760
菅,3475,83C5,33733
萋,3476,840B,33803
菁,3477,83C1,33729
華,3478,83EF,33775
菱,3479,83F1,33777
著,3480,8457,33879
萊,3481,840A,33802
菰,3482,83F0,33776
萌,3483,840C,33804
菌,3484,83CC,33740
菽,3485,83FD,33789
菲,3486,83F2,33778
菊,3487,83CA,33738
萸,3488,8438,33848
萎,3489,840E,33806
萄,3490,8404,33796
菜,3491,83DC,33756
蒂,3492,8482,33922
葷,3493,8477,33911
落,3494,843D,33853
萱,3495,8431,33841
葵,3496,8475,33909
葦,3497,8466,33894
葫,3498,846B,33899
葉,3499,8449,33865
葬,3500,846C,33900
葛,3501,845B,33883
萼,3502,843C,33852
萵,3503,8435,33845
葱,3504,8471,33905
葡,3505,8461,33889
董,3506,8463,33891
葩,3507,8469,33897
蓑,3508,84D1,34001
蓉,3509,84C9,33993
蒿,3510,84BF,33983
蓆,3511,84C6,33990
蓄,3512,84C4,33988
蒙,3513,8499,33945
蒞,3514,849E,33950
蒲,3515,84B2,33970
蒜,3516,849C,33948
蓋,3517,84CB,33995
蒸,3518,84B8,33976
蓀,3519,84C0,33984
蓓,3520,84D3,34003
蒐,3521,8490,33936
蒼,3522,84BC,33980
蔗,3523,8517,34071
蔽,3524,853D,34109
蔚,3525,851A,34074
蓮,3526,84EE,34030
蔭,3527,852D,34093
蓬,3528,84EC,34028
蔓,3529,8513,34067
蔑,3530,8511,34065
蔣,3531,8523,34083
蔡,3532,8521,34081
蔔,3533,8514,34068
蔬,3534,852C,34092
蕊,3535,854A,34122
蕩,3536,8569,34153
蕙,3537,8559,34137
蕨,3538,8568,34152
蕃,3539,8543,34115
蕉,3540,8549,34121
蕪,3541,856A,34154
薦,3542,85A6,34214
薪,3543,85AA,34218
薄,3544,8584,34180
蕾,3545,857E,34174
薑,3546,8591,34193
薔,3547,8594,34196
薯,3548,85AF,34223
薛,3549,859B,34203
薇,3550,8587,34183
蕭,3551,856D,34157
薩,3552,85A9,34217
藍,3553,85CD,34253
藉,3554,85C9,34249
薰,3555,85B0,34224
藐,3556,85D0,34256
藏,3557,85CF,34255
藩,3558,85E9,34281
藝,3559,85DD,34269
藪,3560,85EA,34282
藕,3561,85D5,34261
藤,3562,85E4,34276
藥,3563,85E5,34277
藴,3564,85F4,34292
藹,3565,85F9,34297
蘑,3566,8611,34321
藻,3567,85FB,34299
蘆,3568,8606,34310
蘋,3569,860B,34315
藺,3570,85FA,34298
蘇,3571,8607,34311
蘭,3572,862D,34349
蘚,3573,861A,34330
蘸,3574,8638,34360
蘿,3575,863F,34367
虎,3576,864E,34382
虐,3577,8650,34384
虔,3578,8654,34388
處,3579,8655,34389
彪,3580,5F6A,24426
虛,3581,865B,34395
虞,3582,865E,34398
虜,3583,865C,34396
號,3584,865F,34399
虧,3585,8667,34407
虫,3586,866B,34411
虱,3587,8671,34417
虯,3588,866F,34415
虹,3589,8679,34425
蚊,3590,868A,34442
蚪,3591,86AA,34474
蚓,3592,8693,34451
蚤,3593,86A4,34468
蚩,3594,86A9,34473
蚌,3595,868C,34444
蚣,3596,86A3,34467
蛇,3597,86C7,34503
蛀,3598,86C0,34496
蚶,3599,86B6,34486
蛋,3600,86CB,34507
蛆,3601,86C6,34502
蚱,3602,86B1,34481
蚯,3603,86AF,34479
蛟,3604,86DF,34527
蛙,3605,86D9,34521
蛭,3606,86ED,34541
蛔,3607,86D4,34516
蛛,3608,86DB,34523
蛤,3609,86E4,34532
蜕,3610,8715,34581
蛹,3611,86F9,34553
蜇,3612,8707,34567
蜃,3613,8703,34563
蜈,3614,8708,34568
蜀,3615,8700,34560
蛾,3616,86FE,34558
蜂,3617,8702,34562
蜓,3618,8713,34579
蜚,3619,871A,34586
蜿,3620,873F,34623
蜜,3621,871C,34588
蜻,3622,873B,34619
蜢,3623,8722,34594
蜥,3624,8725,34597
蜴,3625,8734,34612
蜘,3626,8718,34584
蝕,3627,8755,34645
螂,3628,8782,34690
蝙,3629,8759,34649
蝴,3630,8774,34676
蝶,3631,8776,34678
蝠,3632,8760,34656
蝦,3633,8766,34662
蝨,3634,8768,34664
蝸,3635,8778,34680
蝗,3636,8757,34647
蝌,3637,874C,34636
螃,3638,8783,34691
螟,3639,879F,34719
螢,3640,87A2,34722
螞,3641,879E,34718
融,3642,878D,34701
蟀,3643,87C0,34752
蟑,3644,87D1,34769
螫,3645,87AB,34731
蟒,3646,87D2,34770
蟆,3647,87C6,34758
螳,3648,87B3,34739
螻,3649,87BB,34747
螺,3650,87BA,34746
蟈,3651,87C8,34760
蟋,3652,87CB,34763
蟯,3653,87EF,34799
蟬,3654,87EC,34796
蟲,3655,87F2,34802
蟻,3656,87FB,34811
蠅,3657,8805,34821
蠍,3658,880D,34829
蟹,3659,87F9,34809
蠔,3660,8814,34836
蠕,3661,8815,34837
蠣,3662,8823,34851
蠢,3663,8822,34850
蠡,3664,8821,34849
蠟,3665,881F,34847
蠱,3666,8831,34865
蠶,3667,8836,34870
蠹,3668,8839,34873
蠻,3669,883B,34875
血,3670,8840,34880
行,3671,884C,34892
衍,3672,884D,34893
術,3673,8853,34899
街,3674,8857,34903
衙,3675,8859,34905
衝,3676,885D,34909
衞,3677,885E,34910
衡,3678,8861,34913
衢,3679,8862,34914
衣,3680,8863,34915
初,3681,521D,21021
表,3682,8868,34920
衫,3683,886B,34923
袂,3684,8882,34946
衰,3685,8870,34928
衷,3686,8877,34935
袁,3687,8881,34945
袒,3688,8892,34962
袖,3689,8896,34966
被,3690,88AB,34987
袍,3691,888D,34957
袈,3692,8888,34952
袞,3693,889E,34974
袋,3694,888B,34955
袱,3695,88B1,34993
裁,3696,88C1,35009
裂,3697,88C2,35010
裙,3698,88D9,35033
補,3699,88DC,35036
裕,3700,88D5,35029
裟,3701,88DF,35039
裘,3702,88D8,35032
裔,3703,88D4,35028
裝,3704,88DD,35037
裏,3705,88CF,35023
裊,3706,88CA,35018
褂,3707,8902,35074
褚,3708,891A,35098
裸,3709,88F8,35064
裨,3710,88E8,35048
裳,3711,88F3,35059
裴,3712,88F4,35060
裹,3713,88F9,35065
製,3714,88FD,35069
褐,3715,8910,35088
複,3716,8907,35079
褓,3717,8913,35091
褒,3718,8912,35090
褲,3719,8932,35122
褪,3720,892A,35114
褫,3721,892B,35115
褥,3722,8925,35109
褶,3723,8936,35126
褸,3724,8938,35128
褻,3725,893B,35131
襄,3726,8944,35140
襟,3727,895F,35167
襠,3728,8960,35168
襖,3729,8956,35158
襤,3730,8964,35172
襪,3731,896A,35178
襯,3732,896F,35183
襲,3733,8972,35186
西,3734,897F,35199
要,3735,8981,35201
覃,3736,8983,35203
覆,3737,8986,35206
見,3738,898B,35211
規,3739,898F,35215
覓,3740,8993,35219
親,3741,89AA,35242
覦,3742,89A6,35238
覬,3743,89AC,35244
覲,3744,89B2,35250
覺,3745,89BA,35258
覽,3746,89BD,35261
觀,3747,89C0,35264
角,3748,89D2,35282
解,3749,89E3,35299
觴,3750,89F4,35316
觸,3751,89F8,35320
言,3752,8A00,35328
計,3753,8A08,35336
訂,3754,8A02,35330
訃,3755,8A03,35331
記,3756,8A18,35352
訐,3757,8A10,35344
討,3758,8A0E,35342
訌,3759,8A0C,35340
訕,3760,8A15,35349
訊,3761,8A0A,35338
託,3762,8A17,35351
訓,3763,8A13,35347
訖,3764,8A16,35350
訪,3765,8A2A,35370
訝,3766,8A1D,35357
訣,3767,8A23,35363
訥,3768,8A25,35365
許,3769,8A31,35377
設,3770,8A2D,35373
訟,3771,8A1F,35359
訛,3772,8A1B,35355
註,3773,8A3B,35387
詠,3774,8A60,35424
評,3775,8A55,35413
詞,3776,8A5E,35422
詁,3777,8A41,35393
詔,3778,8A54,35412
詛,3779,8A5B,35419
詐,3780,8A50,35408
詆,3781,8A46,35398
訴,3782,8A34,35380
診,3783,8A3A,35386
詫,3784,8A6B,35435
該,3785,8A72,35442
詳,3786,8A73,35443
試,3787,8A66,35430
詩,3788,8A69,35433
詰,3789,8A70,35440
誇,3790,8A87,35463
詼,3791,8A7C,35452
詣,3792,8A63,35427
誠,3793,8AA0,35488
話,3794,8A71,35441
誅,3795,8A85,35461
詭,3796,8A6D,35437
詢,3797,8A62,35426
詮,3798,8A6E,35438
詬,3799,8A6C,35436
詹,3800,8A79,35449
説,3801,8AAC,35500
誦,3802,8AA6,35494
誌,3803,8A8C,35468
語,3804,8A9E,35486
誣,3805,8AA3,35491
認,3806,8A8D,35469
誡,3807,8AA1,35489
誓,3808,8A93,35475
誤,3809,8AA4,35492
誥,3810,8AA5,35493
誨,3811,8AA8,35496
誘,3812,8A98,35480
誑,3813,8A91,35473
誼,3814,8ABC,35516
諒,3815,8AD2,35538
談,3816,8AC7,35527
諄,3817,8AC4,35524
請,3818,8ACB,35531
諸,3819,8AF8,35576
課,3820,8AB2,35506
誕,3821,8A95,35477
諉,3822,8AC9,35529
諂,3823,8AC2,35522
調,3824,8ABF,35519
誰,3825,8AB0,35504
論,3826,8AD6,35542
諍,3827,8ACD,35533
諦,3828,8AE6,35558
諺,3829,8AFA,35578
諮,3830,8AEE,35566
諱,3831,8AF1,35569
謀,3832,8B00,35584
諜,3833,8ADC,35548
諫,3834,8AEB,35563
諧,3835,8AE7,35559
諾,3836,8AFE,35582
謁,3837,8B01,35585
謂,3838,8B02,35586
諷,3839,8AF7,35575
諭,3840,8AED,35565
謎,3841,8B0E,35598
謗,3842,8B17,35607
謙,3843,8B19,35609
講,3844,8B1B,35611
謊,3845,8B0A,35594
謠,3846,8B20,35616
謝,3847,8B1D,35613
謄,3848,8B04,35588
謨,3849,8B28,35624
謹,3850,8B39,35641
謬,3851,8B2C,35628
譜,3852,8B5C,35676
識,3853,8B58,35672
譁,3854,8B41,35649
證,3855,8B49,35657
譚,3856,8B5A,35674
譎,3857,8B4E,35662
譏,3858,8B4F,35663
議,3859,8B70,35696
譬,3860,8B6C,35692
警,3861,8B66,35686
譯,3862,8B6F,35695
護,3863,8B77,35703
譴,3864,8B74,35700
譽,3865,8B7D,35709
讀,3866,8B80,35712
變,3867,8B8A,35722
讓,3868,8B93,35731
讒,3869,8B92,35730
讖,3870,8B96,35734
讚,3871,8B9A,35738
谷,3872,8C37,35895
豁,3873,8C41,35905
谿,3874,8C3F,35903
豆,3875,8C46,35910
豈,3876,8C48,35912
豉,3877,8C49,35913
豌,3878,8C4C,35916
豎,3879,8C4E,35918
豐,3880,8C50,35920
豔,3881,8C54,35924
豕,3882,8C55,35925
豚,3883,8C5A,35930
象,3884,8C61,35937
豢,3885,8C62,35938
豪,3886,8C6A,35946
豬,3887,8C6C,35948
豫,3888,8C6B,35947
豺,3889,8C7A,35962
豹,3890,8C79,35961
貂,3891,8C82,35970
貉,3892,8C89,35977
貌,3893,8C8C,35980
貓,3894,8C93,35987
貝,3895,8C9D,35997
貞,3896,8C9E,35998
負,3897,8CA0,36000
財,3898,8CA1,36001
貢,3899,8CA2,36002
販,3900,8CA9,36009
責,3901,8CAC,36012
貫,3902,8CAB,36011
貨,3903,8CA8,36008
貪,3904,8CAA,36010
貧,3905,8CA7,36007
貯,3906,8CAF,36015
貳,3907,8CB3,36019
賁,3908,8CC1,36033
費,3909,8CBB,36027
賀,3910,8CC0,36032
貼,3911,8CBC,36028
貴,3912,8CB4,36020
買,3913,8CB7,36023
貽,3914,8CBD,36029
貶,3915,8CB6,36022
貿,3916,8CBF,36031
貸,3917,8CB8,36024
賅,3918,8CC5,36037
資,3919,8CC7,36039
賊,3920,8CCA,36042
賈,3921,8CC8,36040
貲,3922,8CB2,36018
賄,3923,8CC4,36036
賃,3924,8CC3,36035
賂,3925,8CC2,36034
賓,3926,8CD3,36051
賑,3927,8CD1,36049
賒,3928,8CD2,36050
賠,3929,8CE0,36064
賦,3930,8CE6,36070
賤,3931,8CE4,36068
賬,3932,8CEC,36076
賭,3933,8CED,36077
賢,3934,8CE2,36066
賣,3935,8CE3,36067
賞,3936,8CDE,36062
賜,3937,8CDC,36060
質,3938,8CEA,36074
賴,3939,8CF4,36084
賺,3940,8CFA,36090
賽,3941,8CFD,36093
購,3942,8CFC,36092
贅,3943,8D05,36101
贈,3944,8D08,36104
贋,3945,8D0B,36107
贊,3946,8D0A,36106
贏,3947,8D0F,36111
贍,3948,8D0D,36109
贓,3949,8D13,36115
贖,3950,8D16,36118
贛,3951,8D1B,36123
赤,3952,8D64,36196
赧,3953,8D67,36199
赦,3954,8D66,36198
赫,3955,8D6B,36203
赭,3956,8D6D,36205
走,3957,8D70,36208
赴,3958,8D74,36212
赳,3959,8D73,36211
起,3960,8D77,36215
越,3961,8D8A,36234
超,3962,8D85,36229
趁,3963,8D81,36225
趙,3964,8D99,36249
趕,3965,8D95,36245
趣,3966,8DA3,36259
趟,3967,8D9F,36255
趨,3968,8DA8,36264
足,3969,8DB3,36275
趴,3970,8DB4,36276
趾,3971,8DBE,36286
跎,3972,8DCE,36302
距,3973,8DDD,36317
跋,3974,8DCB,36299
跚,3975,8DDA,36314
跑,3976,8DD1,36305
跌,3977,8DCC,36300
跛,3978,8DDB,36315
跆,3979,8DC6,36294
跡,3980,8DE1,36321
跟,3981,8DDF,36319
跨,3982,8DE8,36328
路,3983,8DEF,36335
跳,3984,8DF3,36339
跺,3985,8DFA,36346
跪,3986,8DEA,36330
跼,3987,8DFC,36348
踫,3988,8E2B,36395
踐,3989,8E10,36368
踝,3990,8E1D,36381
踢,3991,8E22,36386
踏,3992,8E0F,36367
踩,3993,8E29,36393
踟,3994,8E1F,36383
蹄,3995,8E44,36420
踱,3996,8E31,36401
踴,3997,8E34,36404
蹂,3998,8E42,36418
踹,3999,8E39,36409
踵,4000,8E35,36405
蹉,4001,8E49,36425
蹋,4002,8E4B,36427
蹈,4003,8E48,36424
蹊,4004,8E4A,36426
蹣,4005,8E63,36451
蹦,4006,8E66,36454
蹙,4007,8E59,36441
蹤,4008,8E64,36452
蹲,4009,8E72,36466
蹬,4010,8E6C,36460
蹺,4011,8E7A,36474
躇,4012,8E87,36487
蹼,4013,8E7C,36476
蹶,4014,8E76,36470
躂,4015,8E82,36482
躁,4016,8E81,36481
躅,4017,8E85,36485
躉,4018,8E89,36489
躊,4019,8E8A,36490
躍,4020,8E8D,36493
躑,4021,8E91,36497
躡,4022,8EA1,36513
躪,4023,8EAA,36522
身,4024,8EAB,36523
躬,4025,8EAC,36524
躭,4026,8EAD,36525
躲,4027,8EB2,36530
躺,4028,8EBA,36538
軀,4029,8EC0,36544
車,4030,8ECA,36554
軋,4031,8ECB,36555
軍,4032,8ECD,36557
軌,4033,8ECC,36556
軒,4034,8ED2,36562
軔,4035,8ED4,36564
軛,4036,8EDB,36571
軟,4037,8EDF,36575
軻,4038,8EFB,36603
軸,4039,8EF8,36600
軼,4040,8EFC,36604
較,4041,8F03,36611
載,4042,8F09,36617
軾,4043,8EFE,36606
輊,4044,8F0A,36618
輔,4045,8F14,36628
輒,4046,8F12,36626
輕,4047,8F15,36629
輓,4048,8F13,36627
輝,4049,8F1D,36637
輛,4050,8F1B,36635
輟,4051,8F1F,36639
輦,4052,8F26,36646
輩,4053,8F29,36649
輪,4054,8F2A,36650
輜,4055,8F1C,36636
輻,4056,8F3B,36667
輯,4057,8F2F,36655
輸,4058,8F38,36664
轄,4059,8F44,36676
輾,4060,8F3E,36670
轂,4061,8F42,36674
轅,4062,8F45,36677
輿,4063,8F3F,36671
轉,4064,8F49,36681
轍,4065,8F4D,36685
轔,4066,8F54,36692
轎,4067,8F4E,36686
轟,4068,8F5F,36703
轡,4069,8F61,36705
辛,4070,8F9B,36763
辜,4071,8F9C,36764
辟,4072,8F9F,36767
辣,4073,8FA3,36771
辦,4074,8FA6,36774
辨,4075,8FA8,36776
辭,4076,8FAD,36781
辯,4077,8FAF,36783
辰,4078,8FB0,36784
辱,4079,8FB1,36785
農,4080,8FB2,36786
迂,4081,8FC2,36802
迅,4082,8FC5,36805
迄,4083,8FC4,36804
巡,4084,5DE1,24033
迎,4085,8FCE,36814
返,4086,8FD4,36820
近,4087,8FD1,36817
述,4088,8FF0,36848
迦,4089,8FE6,36838
迢,4090,8FE2,36834
迪,4091,8FEA,36842
迥,4092,8FE5,36837
迫,4093,8FEB,36843
迤,4094,8FE4,36836
迭,4095,8FED,36845
迸,4096,8FF8,36856
送,4097,9001,36865
逆,4098,9006,36870
迷,4099,8FF7,36855
退,4100,9000,36864
迺,4101,8FFA,36858
迴,4102,8FF4,36852
逃,4103,9003,36867
追,4104,8FFD,36861
逅,4105,9005,36869
這,4106,9019,36889
通,4107,901A,36890
逗,4108,9017,36887
連,4109,9023,36899
速,4110,901F,36895
逝,4111,901D,36893
逐,4112,9010,36880
逕,4113,9015,36885
逍,4114,900D,36877
逞,4115,901E,36894
造,4116,9020,36896
透,4117,900F,36879
逢,4118,9022,36898
逖,4119,9016,36886
逛,4120,901B,36891
途,4121,9014,36884
逮,4122,902E,36910
逵,4123,9035,36917
週,4124,9031,36913
逸,4125,9038,36920
進,4126,9032,36914
運,4127,904B,36939
遊,4128,904A,36938
道,4129,9053,36947
遂,4130,9042,36930
遍,4131,904D,36941
達,4132,9054,36948
逼,4133,903C,36924
違,4134,9055,36949
遐,4135,9050,36944
遇,4136,9047,36935
遏,4137,904F,36943
過,4138,904E,36942
遑,4139,9051,36945
逾,4140,903E,36926
遁,4141,9041,36929
遠,4142,9060,36960
遘,4143,9058,36952
遜,4144,905C,36956
遣,4145,9063,36963
遙,4146,9059,36953
遞,4147,905E,36958
適,4148,9069,36969
遮,4149,906E,36974
遨,4150,9068,36968
遭,4151,906D,36973
遷,4152,9077,36983
遵,4153,9075,36981
遴,4154,9074,36980
選,4155,9078,36984
遲,4156,9072,36978
遼,4157,907C,36988
遺,4158,907A,36986
避,4159,907F,36991
遽,4160,907D,36989
還,4161,9084,36996
邁,4162,9081,36993
邂,4163,9082,36994
邀,4164,9080,36992
邇,4165,9087,36999
邊,4166,908A,37002
邐,4167,9090,37008
邏,4168,908F,37007
邑,4169,9091,37009
邕,4170,9095,37013
邢,4171,90A2,37026
邪,4172,90AA,37034
那,4173,90A3,37027
邦,4174,90A6,37030
邵,4175,90B5,37045
邸,4176,90B8,37048
邱,4177,90B1,37041
郊,4178,90CA,37066
郎,4179,90CE,37070
郁,4180,90C1,37057
郡,4181,90E1,37089
部,4182,90E8,37096
郭,4183,90ED,37101
都,4184,90FD,37117
鄂,4185,9102,37122
郵,4186,90F5,37109
鄉,4187,9109,37129
鄒,4188,9112,37138
鄙,4189,9119,37145
鄰,4190,9130,37168
鄭,4191,912D,37165
鄧,4192,9127,37159
鄱,4193,9131,37169
酉,4194,9149,37193
酋,4195,914B,37195
酊,4196,914A,37194
酒,4197,9152,37202
配,4198,914D,37197
酌,4199,914C,37196
酗,4200,9157,37207
酣,4201,9163,37219
酥,4202,9165,37221
酬,4203,916C,37228
酪,4204,916A,37226
酩,4205,9169,37225
酵,4206,9175,37237
酸,4207,9178,37240
酷,4208,9177,37239
醇,4209,9187,37255
醉,4210,9189,37257
醋,4211,918B,37259
醃,4212,9183,37251
醒,4213,9192,37266
醖,4214,9196,37270
醣,4215,91A3,37283
醜,4216,919C,37276
醫,4217,91AB,37291
醬,4218,91AC,37292
醺,4219,91BA,37306
釀,4220,91C0,37312
釁,4221,91C1,37313
采,4222,91C7,37319
釉,4223,91C9,37321
釋,4224,91CB,37323
里,4225,91CC,37324
重,4226,91CD,37325
野,4227,91CE,37326
量,4228,91CF,37327
釐,4229,91D0,37328
金,4230,91D1,37329
釘,4231,91D8,37336
針,4232,91DD,37341
釗,4233,91D7,37335
釜,4234,91DC,37340
釵,4235,91F5,37365
釦,4236,91E6,37350
釣,4237,91E3,37347
釧,4238,91E7,37351
鈕,4239,9215,37397
鈣,4240,9223,37411
鈍,4241,920D,37389
鈔,4242,9214,37396
鈉,4243,9209,37385
鈞,4244,921E,37406
鈐,4245,9210,37392
鈎,4246,920E,37390
鈷,4247,9237,37431
鉗,4248,9257,37463
鈸,4249,9238,37432
鉀,4250,9240,37440
鈾,4251,923E,37438
鉛,4252,925B,37467
鉋,4253,924B,37451
鉑,4254,9251,37457
鈴,4255,9234,37428
銀,4256,9280,37504
銅,4257,9285,37509
銘,4258,9298,37528
銖,4259,9296,37526
銓,4260,9293,37523
銜,4261,929C,37532
銬,4262,92AC,37548
銻,4263,92BB,37563
鋭,4264,92ED,37613
鋅,4265,92C5,37573
鋪,4266,92EA,37610
銷,4267,92B7,37559
鋤,4268,92E4,37604
鋁,4269,92C1,37569
銼,4270,92BC,37564
鋒,4271,92D2,37586
錠,4272,9320,37664
錶,4273,9336,37686
鋸,4274,92F8,37624
錳,4275,9333,37683
錯,4276,932F,37679
錢,4277,9322,37666
鋼,4278,92FC,37628
錫,4279,932B,37675
錄,4280,9304,37636
錚,4281,931A,37658
錐,4282,9310,37648
錦,4283,9326,37670
鍍,4284,934D,37709
鎂,4285,9382,37762
錨,4286,9328,37672
鍵,4287,9375,37749
鍊,4288,934A,37706
鍥,4289,9365,37733
鍋,4290,934B,37707
錘,4291,9318,37656
鍾,4292,937E,37758
鍬,4293,936C,37740
鍛,4294,935B,37723
鎔,4295,9394,37780
鎊,4296,938A,37770
鎮,4297,93AE,37806
鎖,4298,9396,37782
鎢,4299,93A2,37794
鎳,4300,93B3,37811
鏡,4301,93E1,37857
鏑,4302,93D1,37841
鏟,4303,93DF,37855
鏃,4304,93C3,37827
鏖,4305,93D6,37846
鏈,4306,93C8,37832
鏢,4307,93E2,37858
鏗,4308,93D7,37847
鏜,4309,93DC,37852
鏘,4310,93D8,37848
鐘,4311,9418,37912
鐃,4312,9403,37891
鐮,4313,942E,37934
鐳,4314,9433,37939
鐵,4315,9435,37941
鐺,4316,943A,37946
鐸,4317,9438,37944
鐲,4318,9432,37938
鏽,4319,93FD,37885
鑄,4320,9444,37956
鑑,4321,9451,37969
鑒,4322,9452,37970
鑣,4323,9463,37987
鑠,4324,9460,37984
鑲,4325,9472,38002
鑰,4326,9470,38000
鑾,4327,947E,38014
鑼,4328,947C,38012
鑽,4329,947D,38013
鑿,4330,947F,38015
長,4331,9577,38263
門,4332,9580,38272
閂,4333,9582,38274
閃,4334,9583,38275
閉,4335,9589,38281
閔,4336,9594,38292
閏,4337,958F,38287
開,4338,958B,38283
閑,4339,9591,38289
間,4340,9593,38291
閒,4341,9592,38290
閘,4342,9598,38296
閡,4343,95A1,38305
閨,4344,95A8,38312
閩,4345,95A9,38313
閣,4346,95A3,38307
閥,4347,95A5,38309
閤,4348,95A4,38308
閲,4349,95B2,38322
閭,4350,95AD,38317
閻,4351,95BB,38331
闊,4352,95CA,38346
闋,4353,95CB,38347
闌,4354,95CC,38348
闈,4355,95C8,38344
闆,4356,95C6,38342
闔,4357,95D4,38356
闖,4358,95D6,38358
闐,4359,95D0,38352
關,4360,95DC,38364
闡,4361,95E1,38369
闢,4362,95E2,38370
阜,4363,961C,38428
阡,4364,9621,38433
防,4365,9632,38450
阮,4366,962E,38446
阱,4367,9631,38449
阪,4368,962A,38442
陀,4369,9640,38464
阿,4370,963F,38463
阻,4371,963B,38459
附,4372,9644,38468
限,4373,9650,38480
陋,4374,964B,38475
陌,4375,964C,38476
降,4376,964D,38477
院,4377,9662,38498
陣,4378,9663,38499
陡,4379,9661,38497
陝,4380,965D,38493
陛,4381,965B,38491
除,4382,9664,38500
陪,4383,966A,38506
陵,4384,9675,38517
陳,4385,9673,38515
陸,4386,9678,38520
陰,4387,9670,38512
陶,4388,9676,38518
陷,4389,9677,38519
隊,4390,968A,38538
隋,4391,968B,38539
階,4392,968E,38542
陽,4393,967D,38525
隅,4394,9685,38533
隆,4395,9686,38534
隍,4396,968D,38541
陲,4397,9672,38514
隘,4398,9698,38552
隔,4399,9694,38548
隕,4400,9695,38549
隙,4401,9699,38553
障,4402,969C,38556
際,4403,969B,38555
隧,4404,96A7,38567
隨,4405,96A8,38568
險,4406,96AA,38570
隱,4407,96B1,38577
隴,4408,96B4,38580
隸,4409,96B8,38584
隻,4410,96BB,38587
雀,4411,96C0,38592
雇,4412,96C7,38599
雁,4413,96C1,38593
雅,4414,96C5,38597
雄,4415,96C4,38596
集,4416,96C6,38598
雋,4417,96CB,38603
雍,4418,96CD,38605
雉,4419,96C9,38601
雌,4420,96CC,38604
雕,4421,96D5,38613
雖,4422,96D6,38614
雜,4423,96DC,38620
雙,4424,96D9,38617
雛,4425,96DB,38619
雞,4426,96DE,38622
難,4427,96E3,38627
離,4428,96E2,38626
雨,4429,96E8,38632
雪,4430,96EA,38634
雯,4431,96EF,38639
雲,4432,96F2,38642
雷,4433,96F7,38647
電,4434,96FB,38651
雹,4435,96F9,38649
零,4436,96F6,38646
需,4437,9700,38656
震,4438,9707,38663
霄,4439,9704,38660
霆,4440,9706,38662
霉,4441,9709,38665
霎,4442,970E,38670
霑,4443,9711,38673
霖,4444,9716,38678
霍,4445,970D,38669
霓,4446,9713,38675
霏,4447,970F,38671
霜,4448,971C,38684
霞,4449,971E,38686
霪,4450,972A,38698
霧,4451,9727,38695
霸,4452,9738,38712
霹,4453,9739,38713
露,4454,9732,38706
霽,4455,973D,38717
霾,4456,973E,38718
靄,4457,9744,38724
靂,4458,9742,38722
靈,4459,9748,38728
青,4460,9752,38738
靖,4461,9756,38742
靛,4462,975B,38747
靜,4463,975C,38748
非,4464,975E,38750
靠,4465,9760,38752
靡,4466,9761,38753
面,4467,9762,38754
靦,4468,9766,38758
靨,4469,9768,38760
革,4470,9769,38761
靶,4471,9776,38774
靴,4472,9774,38772
靼,4473,977C,38780
鞅,4474,9785,38789
鞍,4475,978D,38797
