han,name,hex,dec
䌪,11969,432A,17194
魘,11970,9B58,39768
曮,11971,66EE,26350
巘,11972,5DD8,24024
鼹,11973,9F39,40761
齴,11974,9F74,40820
黶,11975,9EF6,40694
彦,11976,5F66,24422
晏,11977,664F,26191
唁,11978,5501,21761
俺,11979,4FFA,20474
這,11980,9019,36889
烻,11981,70FB,28923
宴,11982,5BB4,23476
堰,11983,5830,22576
硯,11984,786F,30831
雁,11985,96C1,38593
猒,11986,7312,29458
喭,11987,55AD,21933
焰,11988,7130,28976
焱,11989,7131,28977
傿,11990,50BF,20671
鴈,11991,9D08,40200
燕,11992,71D5,29141
鬳,11993,9B33,39731
燄,11994,71C4,29124
諺,11995,8AFA,35578
曕,11996,66D5,26325
鴳,11997,9D33,40243
騐,11998,9A10,39440
酀,11999,9140,37184
贋,12000,8D0B,36107
嚥,12001,56A5,22181
艶,12002,8276,33398
嬿,12003,5B3F,23359
騴,12004,9A34,39476
醶,12005,91B6,37302
曣,12006,66E3,26339
爓,12007,7213,29203
鷃,12008,9DC3,40387
灔,12009,7054,28756
驗,12010,9A57,39511
饜,12011,995C,39260
讌,12012,8B8C,35724
驠,12013,9A60,39520
釅,12014,91C5,37317
讞,12015,8B9E,35742
央,12016,592E,22830
抰,12017,62B0,25264
咉,12018,5489,21641
泱,12019,6CF1,27889
姎,12020,59CE,22990
殃,12021,6B83,27523
胦,12022,80E6,32998
秧,12023,79E7,31207
𧲱,12024,27CB1,162993
雵,12025,96F5,38645
鉠,12026,9260,37472
鞅,12027,9785,38789
鴦,12028,9D26,40230
䱀,12029,4C40,19520
𪓛,12030,2A4DB,173275
羊,12031,7F8A,32650
佯,12032,4F6F,20335
垟,12033,579F,22431
昜,12034,661C,26140
㟅,12035,37C5,14277
徉,12036,5F89,24457
𦍕,12037,26355,156501
洋,12038,6D0B,27915
烊,12039,70CA,28874
痒,12040,75D2,30162
陽,12041,967D,38525
揚,12042,63DA,25562
崵,12043,5D35,23861
瑒,12044,7452,29778
楊,12045,694A,26954
敭,12046,656D,25965
暘,12047,6698,26264
䖹,12048,45B9,17849
䁑,12049,4051,16465
瘍,12050,760D,30221
鍚,12051,935A,37722
鴹,12052,9D39,40249
颺,12053,98BA,39098
鸉,12054,9E09,40457
仰,12055,4EF0,20208
佒,12056,4F52,20306
坱,12057,5771,22385
岟,12058,5C9F,23711
柍,12059,67CD,26573
䍩,12060,4369,17257
紻,12061,7D3B,32059
軮,12062,8EEE,36590
蛘,12063,86D8,34520
養,12064,990A,39178
懩,12065,61E9,25065
癢,12066,7662,30306
怏,12067,600F,24591
恙,12068,6059,24665
羕,12069,7F95,32661
詇,12070,8A47,35399
㺊,12071,3E8A,16010
煬,12072,716C,29036
漾,12073,6F3E,28478
駚,12074,99DA,39386
樣,12075,6A23,27171
瀁,12076,7001,28673
幺,12077,5E7A,24186
夭,12078,592D,22829
吆,12079,5406,21510
妖,12080,5996,22934
殀,12081,6B80,27520
祅,12082,7945,31045
要,12083,8981,35201
訞,12084,8A1E,35358
葽,12085,847D,33917
喓,12086,5593,21907
腰,12087,8170,33136
䙅,12088,4645,17989
邀,12089,9080,36992
爻,12090,723B,29243
肴,12091,80B4,32948
垚,12092,579A,22426
姚,12093,59DA,23002
珧,12094,73E7,29671
倄,12095,5004,20484
烑,12096,70D1,28881
窑,12097,7A91,31377
堯,12098,582F,22575
軺,12099,8EFA,36602
傜,12100,509C,20636
摇,12101,6447,25671
䔄,12102,4504,17668
𡺯,12103,21EAF,138927
徭,12104,5FAD,24493
遥,12105,9065,36965
猺,12106,733A,29498
媱,12107,5AB1,23217
瑶,12108,7476,29814
榣,12109,69A3,27043
僥,12110,50E5,20709
銚,12111,929A,37530
嶢,12112,5DA2,23970
繇,12113,7E47,32327
謡,12114,8B21,35617
颻,12115,98BB,39099
蘨,12116,8628,34344
顤,12117,9864,39012
鰩,12118,9C29,39977
杳,12119,6773,26483
狕,12120,72D5,29397
咬,12121,54AC,21676
㝔,12122,3754,14164
眑,12123,7711,30481
舀,12124,8200,33280
窅,12125,7A85,31365
窈,12126,7A88,31368
偠,12127,5060,20576
婹,12128,5A79,23161
溔,12129,6E94,28308
䁏,12130,404F,16463
䁘,12131,4058,16472
䴠,12132,4D20,19744
䯚,12133,4BDA,19418
鴢,12134,9D22,40226
嚙,12135,5699,22169
騕,12136,9A15,39445
鷕,12137,9DD5,40405
怮,12138,602E,24622
穾,12139,7A7E,31358
袎,12140,888E,34958
窔,12141,7A94,31380
葯,12142,846F,33903
筄,12143,7B44,31556
愮,12144,612E,24878
靿,12145,977F,38783
覞,12146,899E,35230
𧇠,12147,271E0,160224
𪖐,12148,2A590,173456
藥,12149,85E5,34277
曜,12150,66DC,26332
𦡱,12151,26871,157809
燿,12152,71FF,29183
矅,12153,77C5,30661
耀,12154,8000,32768
鷂,12155,9DC2,40386
𤄶,12156,24136,147766
枒,12157,6792,26514
倻,12158,503B,20539
椰,12159,6930,26928
暍,12160,668D,26253
噎,12161,564E,22094
䭇,12162,4B47,19271
蠮,12163,882E,34862
耶,12164,8036,32822
揶,12165,63F6,25590
㖿,12166,35BF,13759
爺,12167,723A,29242
歋,12168,6B4B,27467
擨,12169,64E8,25832
也,12170,4E5F,20063
冶,12171,51B6,20918
野,12172,91CE,37326
𡐨,12173,21428,136232
曳,12174,66F3,26355
抴,12175,62B4,25268
夜,12176,591C,22812
拽,12177,62FD,25341
枼,12178,67BC,26556
𤝱,12179,24771,149361
掖,12180,6396,25494
焆,12181,7106,28934
液,12182,6DB2,28082
葉,12183,8449,33865
殗,12184,6B97,27543
喝,12185,559D,21917
腋,12186,814B,33099
楪,12187,696A,26986
業,12188,696D,26989
䁆,12189,4046,16454
曄,12190,66C4,26308
僷,12191,50F7,20727
燁,12192,71C1,29121
鄴,12193,9134,37172
瞱,12194,77B1,30641
皣,12195,76A3,30371
嶪,12196,5DAA,23978
餣,12197,9923,39203
謁,12198,8B01,35585
擫,12199,64EB,25835
嚈,12200,5688,22152
鍱,12201,9371,37745
饁,12202,9941,39233
䱒,12203,4C52,19538
䊦,12204,42A6,17062
鵺,12205,9D7A,40314
靨,12206,9768,38760
一,12207,4E00,19968
伊,12208,4F0A,20234
衣,12209,8863,34915
依,12210,4F9D,20381
咿,12211,54BF,21695
洢,12212,6D22,27938
陭,12213,966D,38509
猗,12214,7317,29463
郼,12215,90FC,37116
揖,12216,63D6,25558
壹,12217,58F9,22777
椅,12218,6905,26885
蛜,12219,86DC,34524
㥋,12220,394B,14667
禕,12221,7995,31125
嫛,12222,5ADB,23259
漪,12223,6F2A,28458
瑿,12224,747F,29823
噫,12225,566B,22123
繄,12226,7E44,32324
檹,12227,6AB9,27321
醫,12228,91AB,37291
黟,12229,9EDF,40671
譩,12230,8B69,35689
鷖,12231,9DD6,40406
黳,12232,9EF3,40691
匜,12233,531C,21276
㐌,12234,340C,13324
台,12235,53F0,21488
圯,12236,572F,22319
夷,12237,5937,22839
沂,12238,6C82,27778
坨,12239,5768,22376
侇,12240,4F87,20359
狋,12241,72CB,29387
沶,12242,6CB6,27830
怡,12243,6021,24609
宜,12244,5B9C,23452
衪,12245,886A,34922
䧅,12246,49C5,18885
柂,12247,67C2,26562
咦,12248,54A6,21670
峓,12249,5CD3,23763
㹫,12250,3E6B,15979
𤝻,12251,2477B,149371
迻,12252,8FFB,36859
恞,12253,605E,24670
姨,12254,59E8,23016
瓵,12255,74F5,29941
巸,12256,5DF8,24056
桋,12257,684B,26699
栘,12258,6818,26648
胰,12259,80F0,33008
訑,12260,8A11,35345
宧,12261,5BA7,23463
扅,12262,6245,25157
㺿,12263,3EBF,16063
𧉮,12264,2726E,160366
移,12265,79FB,31227
𦚟,12266,2669F,157343
痍,12267,75CD,30157
貽,12268,8CBD,36029
蛦,12269,86E6,34534
詒,12270,8A52,35410
羠,12271,7FA0,32672
椸,12272,6938,26936
暆,12273,6686,26246
跠,12274,8DE0,36320
飴,12275,98F4,39156
誃,12276,8A83,35459
溰,12277,6EB0,28336
疑,12278,7591,30097
遺,12279,907A,36986
儀,12280,5100,20736
頤,12281,9824,38948
螔,12282,8794,34708
嶷,12283,5DB7,23991
簃,12284,7C03,31747
鮧,12285,9BA7,39847
䱌,12286,4C4C,19532
謻,12287,8B3B,35643
彝,12288,5F5D,24413
鏔,12289,93D4,37844
觺,12290,89FA,35322
㰘,12291,3C18,15384
鸃,12292,9E03,40451
乙,12293,4E59,20057
已,12294,5DF2,24050
以,12295,4EE5,20197
迆,12296,8FC6,36806
苡,12297,82E1,33505
佁,12298,4F41,20289
攺,12299,653A,25914
矣,12300,77E3,30691
苢,12301,82E2,33506
迤,12302,8FE4,36836
酏,12303,914F,37199
倚,12304,501A,20506
扆,12305,6246,25158
偯,12306,506F,20591
崺,12307,5D3A,23866
鳦,12308,9CE6,40166
旖,12309,65D6,26070
輢,12310,8F22,36642
螘,12311,8798,34712
嶬,12312,5DAC,23980
檥,12313,6AA5,27301
䭲,12314,4B72,19314
礒,12315,7912,30994
蟻,12316,87FB,34811
顗,12317,9857,38999
艤,12318,8264,33380
轙,12319,8F59,36697
齮,12320,9F6E,40814
乂,12321,4E42,20034
弋,12322,5F0B,24331
刈,12323,5208,21000
仡,12324,4EE1,20193
肊,12325,808A,32906
芅,12326,8285,33413
屹,12327,5C79,23673
亦,12328,4EA6,20134
异,12329,5F02,24322
㚤,12330,36A4,13988
抑,12331,6291,25233
耴,12332,8034,32820
杙,12333,6759,26457
医,12334,533B,21307
邑,12335,9091,37009
佚,12336,4F5A,20314
役,12337,5F79,24441
枍,12338,678D,26509
呭,12339,546D,21613
易,12340,6613,26131
呹,12341,5479,21625
秇,12342,79C7,31175
佾,12343,4F7E,20350
㑊,12344,344A,13386
疙,12345,7599,30105
泆,12346,6CC6,27846
㣇,12347,38C7,14535
枻,12348,67BB,26555
俋,12349,4FCB,20427
弈,12350,5F08,24328
奕,12351,5955,22869
帟,12352,5E1F,24095
疫,12353,75AB,30123
衵,12354,8875,34933
羿,12355,7FBF,32703
挹,12356,6339,25401
䓈,12357,44C8,17608
栧,12358,6827,26663
貤,12359,8CA4,36004
唈,12360,5508,21768
㑥,12361,3465,13413
垼,12362,57BC,22460
益,12363,76CA,30410
浥,12364,6D65,28005
悒,12365,6092,24722
袣,12366,88A3,34979
袘,12367,8898,34968
埸,12368,57F8,22520
埶,12369,57F6,22518
殹,12370,6BB9,27577
隿,12371,96BF,38591
異,12372,7570,30064
釴,12373,91F4,37364
逸,12374,9038,36920
翊,12375,7FCA,32714
羛,12376,7F9B,32667
翌,12377,7FCC,32716
軼,12378,8EFC,36604
殔,12379,6B94,27540
敡,12380,6561,25953
跇,12381,8DC7,36295
鈠,12382,9220,37408
詍,12383,8A4D,35405
焲,12384,7132,28978
㴔,12385,3D14,15636
湙,12386,6E59,28249
亄,12387,4E84,20100
嗌,12388,55CC,21964
睪,12389,776A,30570
䵝,12390,4D5D,19805
𣎅,12391,23385,144261
肄,12392,8084,32900
詣,12393,8A63,35427
裛,12394,88DB,35035
痬,12395,75EC,30188
裔,12396,88D4,35028
意,12397,610F,24847
義,12398,7FA9,32681
溢,12399,6EA2,28322
靾,12400,977E,38782
勩,12401,52E9,21225
䴬,12402,4D2C,19756
蜴,12403,8734,34612
膉,12404,8189,33161
㥷,12405,3977,14711
廙,12406,5ED9,24281
潩,12407,6F69,28521
嫕,12408,5AD5,23253
㙪,12409,366A,13930
撎,12410,648E,25742
䭿,12411,4B7F,19327
黓,12412,9ED3,40659
億,12413,5104,20740
誼,12414,8ABC,35516
瘞,12415,761E,30238
毅,12416,6BC5,27589
熠,12417,71A0,29088
熤,12418,71A4,29092
䢃,12419,4883,18563
墿,12420,58BF,22719
薏,12421,858F,34191
瞖,12422,7796,30614
殪,12423,6BAA,27562
曀,12424,66C0,26304
螠,12425,87A0,34720
㘁,12426,3601,13825
嶧,12427,5DA7,23975
圛,12428,571B,22299
穓,12429,7A53,31315
劓,12430,5293,21139
艗,12431,8257,33367
𣚘,12432,23698,145048
㵝,12433,3D5D,15709
澺,12434,6FBA,28602
懌,12435,61CC,25036
憶,12436,61B6,25014
縊,12437,7E0A,32266
檍,12438,6A8D,27277
翳,12439,7FF3,32755
曎,12440,66CE,26318
㘈,12441,3608,13832
斁,12442,6581,25985
臆,12443,81C6,33222
燡,12444,71E1,29153
寱,12445,5BF1,23537
翼,12446,7FFC,32764
藝,12447,85DD,34269
藙,12448,85D9,34265
鎰,12449,93B0,37808
癔,12450,7654,30292
豷,12451,8C77,35959
霬,12452,972C,38700
鶃,12453,9D83,40323
繹,12454,7E79,32377
繶,12455,7E76,32374
蘙,12456,8619,34329
醳,12457,91B3,37299
醷,12458,91B7,37303
饐,12459,9950,39248
譯,12460,8B6F,35695
議,12461,8B70,35696
瀷,12462,7037,28727
鷊,12463,9DCA,40394
囈,12464,56C8,22216
鷁,12465,9DC1,40385
懿,12466,61FF,25087
驛,12467,9A5B,39515
鷧,12468,9DE7,40423
襼,12469,897C,35196
虉,12470,8649,34377
鷾,12471,9DFE,40446
齸,12472,9F78,40824
因,12473,56E0,22240
茵,12474,8335,33589
垔,12475,5794,22420
音,12476,97F3,38899
洇,12477,6D07,27911
姻,12478,59FB,23035
欭,12479,6B2D,27437
氤,12480,6C24,27684
殷,12481,6BB7,27575
陰,12482,9670,38512
裀,12483,88C0,35008
陻,12484,967B,38523
堙,12485,5819,22553
喑,12486,5591,21905
愔,12487,6114,24852
絪,12488,7D6A,32106
蔭,12489,852D,34093
歅,12490,6B45,27461
溵,12491,6EB5,28341
禋,12492,798B,31115
䃌,12493,40CC,16588
慇,12494,6147,24903
鞇,12495,9787,38791
緸,12496,7DF8,32248
駰,12497,99F0,39408
𩃬,12498,290EC,168172
諲,12499,8AF2,35570
闉,12500,95C9,38345
濦,12501,6FE6,28646
㶏,12502,3D8F,15759
冘,12503,5198,20888
乑,12504,4E51,20049
㶣,12505,3DA3,15779
吟,12506,541F,21535
垠,12507,57A0,22432
泿,12508,6CFF,27903
訔,12509,8A14,35348
圁,12510,5701,22273
狺,12511,72FA,29434
峾,12512,5CFE,23806
崟,12513,5D1F,23839
淫,12514,6DEB,28139
寅,12515,5BC5,23493
鄞,12516,911E,37150
銀,12517,9280,37504
夤,12518,5924,22820
㙬,12519,366C,13932
殥,12520,6BA5,27557
誾,12521,8ABE,35518
𦟘,12522,267D8,157656
蟫,12523,87EB,34795
嚚,12524,569A,22170
霪,12525,972A,38698
齗,12526,9F57,40791
䖜,12527,459C,17820
齦,12528,9F66,40806
鷣,12529,9DE3,40419
尹,12530,5C39,23609
引,12531,5F15,24341
听,12532,542C,21548
䏖,12533,43D6,17366
蚓,12534,8693,34451
鈏,12535,920F,37391
飲,12536,98F2,39154
靷,12537,9777,38775
朄,12538,6704,26372
磤,12539,78E4,30948
隱,12540,96B1,38577
螾,12541,87BE,34750
嶾,12542,5DBE,23998
濥,12543,6FE5,28645
蘟,12544,861F,34335
櫽,12545,6AFD,27389
䌥,12546,4325,17189
癮,12547,766E,30318
讔,12548,8B94,35732
印,12549,5370,21360
胤,12550,80E4,32996
垽,12551,57BD,22461
堷,12552,5837,22583
酳,12553,9173,37235
窨,12554,7AA8,31400
癊,12555,764A,30282
憖,12556,6196,24982
䤃,12557,4903,18691
鮣,12558,9BA3,39843
檼,12559,6ABC,27324
英,12560,82F1,33521
渶,12561,6E36,28214
媖,12562,5A96,23190
瑛,12563,745B,29787
煐,12564,7150,29008
䧹,12565,49F9,18937
嫈,12566,5AC8,23240
賏,12567,8CCF,36047
霙,12568,9719,38681
褮,12569,892E,35118
嬰,12570,5B30,23344
膺,12571,81BA,33210
應,12572,61C9,25033
韺,12573,97FA,38906
鎣,12574,93A3,37795
攖,12575,6516,25878
蘡,12576,8621,34337
罌,12577,7F4C,32588
嚶,12578,56B6,22198
𤣎,12579,248CE,149710
瓔,12580,74D4,29908
櫻,12581,6AFB,27387
譻,12582,8B7B,35707
鶯,12583,9DAF,40367
蠳,12584,8833,34867
纓,12585,7E93,32403
鷹,12586,9DF9,40441
鸚,12587,9E1A,40474
迎,12588,8FCE,36814
盈,12589,76C8,30408
楹,12590,6979,27001
塋,12591,584B,22603
熒,12592,7192,29074
瑩,12593,7469,29801
䁝,12594,405D,16477
嬴,12595,5B34,23348
螢,12596,87A2,34722
營,12597,71DF,29151
縈,12598,7E08,32264
謍,12599,8B0D,35597
濚,12600,6FDA,28634
濴,12601,6FF4,28660
濙,12602,6FD9,28633
瀅,12603,7005,28677
蠅,12604,8805,34821
瀛,12605,701B,28699
瀯,12606,702F,28719
瀠,12607,7020,28704
㜲,12608,3732,14130
贏,12609,8D0F,36111
𧭓,12610,27B53,162643
𧕍,12611,2754D,161101
籯,12612,7C6F,31855
郢,12613,90E2,37090
浧,12614,6D67,28007
梬,12615,68AC,26796
影,12616,5F71,24433
潁,12617,6F41,28481
頴,12618,9834,38964
穎,12619,7A4E,31310
巊,12620,5DCA,24010
廮,12621,5EEE,24302
瀴,12622,7034,28724
癭,12623,766D,30317
映,12624,6620,26144
硬,12625,786C,30828
媵,12626,5AB5,23221
𡄖,12627,21116,135446
譍,12628,8B4D,35661
䙬,12629,466C,18028
鱦,12630,9C66,40038
䵴,12631,4D74,19828
喲,12632,55B2,21938
邕,12633,9095,37013
庸,12634,5EB8,24248
嗈,12635,55C8,21960
傭,12636,50AD,20653
鄘,12637,9118,37144
雍,12638,96CD,38605
㴩,12639,3D29,15657
墉,12640,5889,22665
㺎,12641,3E8E,16014
滽,12642,6EFD,28413
慵,12643,6175,24949
嫞,12644,5ADE,23262
槦,12645,69E6,27110
𤛑,12646,246D1,149201
擁,12647,64C1,25793
蕹,12648,8579,34169
噰,12649,5670,22128
郺,12650,90FA,37114
壅,12651,58C5,22725
澭,12652,6FAD,28589
臃,12653,81C3,33219
㻾,12654,3EFE,16126
雝,12655,96DD,38621
鏞,12656,93DE,37854
廱,12657,5EF1,24305
鱅,12658,9C45,40005
鷛,12659,9DDB,40411
饔,12660,9954,39252
癰,12661,7670,30320
𪇉,12662,2A1C9,172489
喁,12663,5581,21889
䗤,12664,45E4,17892
顒,12665,9852,38994
永,12666,6C38,27704
甬,12667,752C,29996
咏,12668,548F,21647
泳,12669,6CF3,27891
栐,12670,6810,26640
俑,12671,4FD1,20433
勇,12672,52C7,21191
埇,12673,57C7,22471
涌,12674,6D8C,28044
悀,12675,6080,24704
恿,12676,607F,24703
蛹,12677,86F9,34553
嵱,12678,5D71,23921
㷏,12679,3DCF,15823
踊,12680,8E0A,36362
禜,12681,799C,31132
醟,12682,919F,37279
用,12683,7528,29992
攸,12684,6538,25912
呦,12685,5466,21606
泑,12686,6CD1,27857
幽,12687,5E7D,24189
悠,12688,60A0,24736
麀,12689,9E80,40576
滺,12690,6EFA,28410
憂,12691,6182,24962
鄾,12692,913E,37182
優,12693,512A,20778
嚘,12694,5698,22168
瀀,12695,7000,28672
櫌,12696,6ACC,27340
耰,12697,8030,32816
纋,12698,7E8B,32395
尤,12699,5C24,23588
由,12700,7531,30001
㽕,12701,3F55,16213
沋,12702,6C8B,27787
𣏞,12703,233DE,144350
𣧗,12704,239D7,145879
肬,12705,80AC,32940
油,12706,6CB9,27833
疣,12707,75A3,30115
莜,12708,839C,33692
逌,12709,900C,36876
峳,12710,5CF3,23795
郵,12711,90F5,37109
䍃,12712,4343,17219
庮,12713,5EAE,24238
浟,12714,6D5F,27999
蚰,12715,86B0,34480
訧,12716,8A27,35367
猶,12717,7336,29494
㾞,12718,3F9E,16286
遊,12719,904A,36938
游,12720,6E38,28216
楢,12721,6962,26978
䖻,12722,45BB,17851
猷,12723,7337,29495
蕕,12724,8555,34133
蝣,12725,8763,34659
魷,12726,9B77,39799
輶,12727,8F36,36662
㒡,12728,34A1,13473
友,12729,53CB,21451
有,12730,6709,26377
酉,12731,9149,37193
卣,12732,5363,21347
羑,12733,7F91,32657
莠,12734,83A0,33696
蚴,12735,86B4,34484
䅎,12736,414E,16718
蜏,12737,870F,34575
䬀,12738,4B00,19200
槱,12739,69F1,27121
牖,12740,7256,29270
䱂,12741,4C42,19522
䳑,12742,4CD1,19665
黝,12743,9EDD,40669
懮,12744,61EE,25070
又,12745,53C8,21448
右,12746,53F3,21491
幼,12747,5E7C,24188
佑,12748,4F51,20305
侑,12749,4F91,20369
狖,12750,72D6,29398
柚,12751,67DA,26586
哊,12752,54CA,21706
囿,12753,56FF,22271
宥,12754,5BA5,23461
祐,12755,7950,31056
釉,12756,91C9,37321
貁,12757,8C81,35969
酭,12758,916D,37229
誘,12759,8A98,35480
褎,12760,890E,35086
鼬,12761,9F2C,40748
迂,12762,8FC2,36802
扜,12763,625C,25180
陓,12764,9653,38483
虶,12765,8676,34422
紆,12766,7D06,32006
菸,12767,83F8,33784
唹,12768,5539,21817
淤,12769,6DE4,28132
瘀,12770,7600,30208
箊,12771,7B8A,31626
于,12772,4E8E,20110
邘,12773,9098,37016
伃,12774,4F03,20227
玗,12775,7397,29591
杅,12776,6745,26437
余,12777,4F59,20313
妤,12778,59A4,22948
盂,12779,76C2,30402
臾,12780,81FE,33278
竽,12781,7AFD,31485
舁,12782,8201,33281
俞,12783,4FDE,20446
狳,12784,72F3,29427
娛,12785,5A1B,23067
萸,12786,8438,33848
雩,12787,96E9,38633
釪,12788,91EA,37354
魚,12789,9B5A,39770
㳛,12790,3CDB,15579
隅,12791,9685,38533
堣,12792,5823,22563
堬,12793,582C,22572
揄,12794,63C4,25540
楰,12795,6970,26992
嵎,12796,5D4E,23886
嵛,12797,5D5B,23899
骬,12798,9AAC,39596
畬,12799,756C,30060
逾,12800,903E,36926
腴,12801,8174,33140
湡,12802,6E61,28257
渝,12803,6E1D,28189
㥥,12804,3965,14693
愉,12805,6109,24841
媮,12806,5AAE,23214
瑜,12807,745C,29788
榆,12808,6986,27014
虞,12809,865E,34398
愚,12810,611A,24858
𤚎,12811,2468E,149134
牏,12812,724F,29263
艅,12813,8245,33349
㼶,12814,3F36,16182
歈,12815,6B48,27464
䔡,12816,4521,17697
䃋,12817,40CB,16587
睮,12818,776E,30574
漁,12819,6F01,28417
窬,12820,7AAC,31404
褕,12821,8915,35093
蕍,12822,854D,34125
歶,12823,6B76,27510
𧍪,12824,2736A,160618
蝓,12825,8753,34643
餘,12826,9918,39192
諛,12827,8ADB,35547
羭,12828,7FAD,32685
踰,12829,8E30,36400
覦,12830,89A6,35238
澞,12831,6F9E,28574
璵,12832,74B5,29877
𨵦,12833,28D66,167270
輿,12834,8F3F,36671
歟,12835,6B5F,27487
鍝,12836,935D,37725
螸,12837,87B8,34744
髃,12838,9AC3,39619
䬔,12839,4B14,19220
謣,12840,8B23,35619
騟,12841,9A1F,39455
籅,12842,7C45,31813
旟,12843,65DF,26079
鰅,12844,9C05,39941
鸆,12845,9E06,40454
予,12846,4E88,20104
宇,12847,5B87,23431
羽,12848,7FBD,32701
雨,12849,96E8,38632
俁,12850,4FC1,20417
禹,12851,79B9,31161
圄,12852,5704,22276
祤,12853,7964,31076
敔,12854,6554,25940
圉,12855,5709,22281
偊,12856,504A,20554
鄅,12857,9105,37125
庾,12858,5EBE,24254
萭,12859,842D,33837
萮,12860,842E,33838
斞,12861,659E,26014
㺄,12862,3E84,16004
瑀,12863,7440,29760
楀,12864,6940,26944
與,12865,8207,33287
傴,12866,50B4,20660
㒁,12867,3481,13441
瘐,12868,7610,30224
語,12869,8A9E,35486
噢,12870,5662,22114
㒜,12871,349C,13468
鋙,12872,92D9,37593
窳,12873,7AB3,31411
頨,12874,9828,38952
噳,12875,5673,22131
嶼,12876,5DBC,23996
貐,12877,8C90,35984
懙,12878,61D9,25049
麌,12879,9E8C,40588
蘌,12880,860C,34316
齬,12881,9F6C,40812
玉,12882,7389,29577
芋,12883,828B,33419
聿,12884,807F,32895
灹,12885,7079,28793
忬,12886,5FEC,24556
㧒,12887,39D2,14802
郁,12888,90C1,37057
育,12889,80B2,32946
禺,12890,79BA,31162
昱,12891,6631,26161
栯,12892,682F,26671
彧,12893,5F67,24423
砡,12894,7821,30753
峪,12895,5CEA,23786
浴,12896,6D74,28020
域,12897,57DF,22495
堉,12898,5809,22537
唷,12899,5537,21815
悆,12900,6086,24710
欲,12901,6B32,27442
淢,12902,6DE2,28130
淯,12903,6DEF,28143
惐,12904,60D0,24784
琙,12905,7419,29721
馭,12906,99AD,39341
棫,12907,68EB,26859
棜,12908,68DC,26844
遇,12909,9047,36935
喻,12910,55BB,21947
御,12911,5FA1,24481
飫,12912,98EB,39147
寓,12913,5BD3,23507
裕,12914,88D5,35029
矞,12915,77DE,30686
䋖,12916,42D6,17110
蒮,12917,84AE,33966
罭,12918,7F6D,32621
稢,12919,7A22,31266
鈺,12920,923A,37434
愈,12921,6108,24840
䫻,12922,4AFB,19195
煜,12923,715C,29020
預,12924,9810,38928
戫,12925,622B,25131
蜮,12926,872E,34606
蜟,12927,871F,34591
毓,12928,6BD3,27603
獄,12929,7344,29508
瘉,12930,7609,30217
隩,12931,96A9,38569
嫗,12932,5AD7,23255
緎,12933,7DCE,32206
鳿,12934,9CFF,40191
𧶠,12935,27DA0,163232
薁,12936,8581,34177
鋊,12937,92CA,37578
澳,12938,6FB3,28595
遹,12939,9079,36985
豫,12940,8C6B,35947
蕷,12941,8577,34167
𢒰,12942,224B0,140464
閾,12943,95BE,38334
鴥,12944,9D25,40229
錥,12945,9325,37669
諭,12946,8AED,35565
燠,12947,71E0,29152
燏,12948,71CF,29135
澦,12949,6FA6,28582
儥,12950,5125,20773
禦,12951,79A6,31142
醧,12952,91A7,37287
䉛,12953,425B,16987
篽,12954,7BFD,31741
礜,12955,791C,31004
鵒,12956,9D52,40274
䬑,12957,4B11,19217
𦒑,12958,26491,156817
繘,12959,7E58,32344
櫲,12960,6AF2,27378
饇,12961,9947,39239
蘛,12962,861B,34331
霱,12963,9731,38705
轝,12964,8F5D,36701
譽,12965,8B7D,35709
𩘻,12966,2963B,169531
驈,12967,9A48,39496
籞,12968,7C5E,31838
鱊,12969,9C4A,40010
鷸,12970,9DF8,40440
鸒,12971,9E12,40466
𪋮,12972,2A2EE,172782
鬱,12973,9B31,39729
籲,12974,7C72,31858
灪,12975,706A,28778
囦,12976,56E6,22246
㠾,12977,383E,14398
眢,12978,7722,30498
悁,12979,6081,24705
冤,12980,51A4,20900
涴,12981,6DB4,28084
㾓,12982,3F93,16275
淵,12983,6DF5,28149
惌,12984,60CC,24780
蒬,12985,84AC,33964
裷,12986,88F7,35063
鳶,12987,9CF6,40182
蜵,12988,8735,34613
鴛,12989,9D1B,40219
鵷,12990,9D77,40311
嬽,12991,5B3D,23357
鼘,12992,9F18,40728
元,12993,5143,20803
邧,12994,90A7,37031
芫,12995,82AB,33451
沅,12996,6C85,27781
杬,12997,676C,26476
垣,12998,57A3,22435
爰,12999,7230,29232
袁,13000,8881,34945
原,13001,539F,21407
蚖,13002,8696,34454
員,13003,54E1,21729
㘣,13004,3623,13859
援,13005,63F4,25588
䬧,13006,4B27,19239
猨,13007,7328,29480
湲,13008,6E72,28274
塬,13009,586C,22636
蒝,13010,849D,33949
園,13011,5712,22290
圓,13012,5713,22291
猿,13013,733F,29503
源,13014,6E90,28304
嫄,13015,5AC4,23236
榬,13016,69AC,27052
榞,13017,699E,27038
蝝,13018,875D,34653
魭,13019,9B6D,39789
緣,13020,7DE3,32227
螈,13021,8788,34696
圜,13022,571C,22300
𥰟,13023,25C1F,154655
羱,13024,7FB1,32689
黿,13025,9EFF,40703
轅,13026,8F45,36677
櫞,13027,6ADE,27358
邍,13028,908D,37005
騵,13029,9A35,39477
鶢,13030,9DA2,40354
遠,13031,9060,36960
苑,13032,82D1,33489
妴,13033,59B4,22964
怨,13034,6028,24616
院,13035,9662,38498
掾,13036,63BE,25534
